,Assert,gcc_assert,gcc_checking_assert,ASSERT_ALWAYS,FFI_ASSERT,CHECK,_Static_assert,VERIFY,DEBUG,path
233,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/loop-unroll.c
234,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/lower-subreg.c
235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/lra-assigns.c
236,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/lra-constraints.c
237,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/lra-eliminations.c
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,../gcc-11.2.0/gcc/lra-lives.c
239,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/lra-remat.c
240,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/lra.c
241,0.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/lto-cgraph.c
242,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/lto-compress.c
243,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/lto-section-in.c
244,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/lto-section-out.c
245,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/lto-streamer-in.c
246,0.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/lto-streamer-out.c
247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/lto-streamer.c
248,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/lto-streamer.h
249,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/machmode.h
250,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/Makefile.in
251,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/mcf.c
252,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/mem-stats.h
253,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/mode-switching.c
254,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/modulo-sched.c
255,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/multiple_target.c
256,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/mux-utils.h
257,0.0,132.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,../gcc-11.2.0/gcc/omp-expand.c
258,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/omp-general.c
259,1.0,45.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/omp-low.c
260,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/omp-oacc-kernels-decompose.cc
261,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/omp-offload.c
262,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/omp-simd-clone.c
263,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/opt-problem.cc
264,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/opt-suggestions.c
265,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/optabs-libfuncs.c
266,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/optabs-query.c
267,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/optabs-query.h
268,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/optabs-tree.c
269,0.0,52.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/optabs.c
270,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/optinfo-emit-json.cc
271,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/optinfo.cc
272,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/opts-common.c
273,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/opts-global.c
274,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/opts.c
275,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/ordered-hash-map.h
276,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,../gcc-11.2.0/gcc/passes.c
277,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,../gcc-11.2.0/gcc/plugin.c
278,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/poly-int.h
279,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/postreload-gcse.c
280,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/postreload.c
281,1.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/predict.c
282,15.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/pretty-print.c
283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/pretty-print.h
284,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/print-rtl-function.c
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,../gcc-11.2.0/gcc/print-rtl.c
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,../gcc-11.2.0/gcc/print-tree.c
287,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/profile-count.c
288,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/profile-count.h
289,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/profile.c
290,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/range-op.cc
291,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/read-rtl-function.c
292,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/read-rtl.c
293,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/real.c
294,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/realmpfr.c
295,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/recog.c
296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/recog.h
297,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/ree.c
298,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/reg-stack.c
299,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,../gcc-11.2.0/gcc/regcprop.c
300,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/reginfo.c
301,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,../gcc-11.2.0/gcc/regrename.c
302,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/regs.h
303,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/regstat.c
304,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,../gcc-11.2.0/gcc/reload.c
305,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/reload1.c
306,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/reorg.c
307,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/resource.c
309,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/rtl.c
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/rtl.def
311,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,../gcc-11.2.0/gcc/rtl.h
312,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/rtlanal.c
313,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/rtlhooks.c
314,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/run-rtl-passes.c
315,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/sanopt.c
316,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,../gcc-11.2.0/gcc/sbitmap.c
317,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/sbitmap.h
318,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/sched-deps.c
319,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/sched-ebb.c
320,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,../gcc-11.2.0/gcc/sched-rgn.c
321,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,../gcc-11.2.0/gcc/sel-sched-dump.c
322,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/sel-sched-ir.c
323,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/sel-sched-ir.h
324,0.0,112.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/sel-sched.c
328,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,../gcc-11.2.0/gcc/sese.c
329,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/sese.h
331,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/shrink-wrap.c
332,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/simplify-rtx.c
333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/sparseset.c
334,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/sparseset.h
335,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/spellcheck-tree.c
336,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/spellcheck-tree.h
337,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/spellcheck.c
338,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/spellcheck.h
339,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/splay-tree-utils.tcc
340,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,../gcc-11.2.0/gcc/sreal.c
341,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/sreal.h
342,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/ssa-iterators.h
343,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/statistics.c
344,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/stmt.c
345,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/stor-layout.c
346,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/store-motion.c
347,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/substring-locations.c
348,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/symbol-summary.h
349,0.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,../gcc-11.2.0/gcc/symtab.c
350,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/target.h
351,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/targhooks.c
352,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/timevar.c
353,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/toplev.c
354,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tracer.c
355,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/trans-mem.c
356,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/tree-affine.c
357,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-call-cdce.c
358,1.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,../gcc-11.2.0/gcc/tree-cfg.c
359,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-cfgcleanup.c
360,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-chrec.c
361,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-chrec.h
362,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-complex.c
363,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,../gcc-11.2.0/gcc/tree-data-ref.c
364,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,../gcc-11.2.0/gcc/tree-dfa.c
365,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-diagnostic-path.cc
366,0.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,../gcc-11.2.0/gcc/tree-eh.c
367,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-emutls.c
368,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-if-conv.c
369,0.0,36.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/tree-inline.c
370,0.0,14.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,../gcc-11.2.0/gcc/tree-into-ssa.c
371,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-iterator.c
372,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,../gcc-11.2.0/gcc/tree-loop-distribution.c
373,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-nested.c
374,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-object-size.c
375,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-outof-ssa.c
376,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-outof-ssa.h
377,0.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-parloops.c
378,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-phinodes.c
379,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-phinodes.h
380,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-predcom.c
381,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,../gcc-11.2.0/gcc/tree-pretty-print.c
382,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-profile.c
383,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-scalar-evolution.c
384,0.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,../gcc-11.2.0/gcc/tree-sra.c
385,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-address.c
386,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,../gcc-11.2.0/gcc/tree-ssa-alias.c
387,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/tree-ssa-ccp.c
388,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/tree-ssa-coalesce.c
389,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-dce.c
390,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-dom.c
391,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-dse.c
392,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-forwprop.c
393,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-ifcombine.c
394,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,../gcc-11.2.0/gcc/tree-ssa-live.c
395,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-live.h
396,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-loop-ch.c
397,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-loop-im.c
398,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-loop-ivcanon.c
399,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-loop-ivopts.c
400,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/tree-ssa-loop-manip.c
401,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-loop-niter.c
402,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-loop-prefetch.c
403,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-loop-split.c
404,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-loop-unswitch.c
405,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-math-opts.c
406,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,../gcc-11.2.0/gcc/tree-ssa-operands.c
407,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-phiopt.c
408,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-phiprop.c
409,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,../gcc-11.2.0/gcc/tree-ssa-pre.c
410,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-propagate.c
411,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,../gcc-11.2.0/gcc/tree-ssa-reassoc.c
412,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/tree-ssa-sccvn.c
413,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-scopedtables.c
414,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/tree-ssa-strlen.c
415,0.0,34.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,../gcc-11.2.0/gcc/tree-ssa-structalias.c
416,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,../gcc-11.2.0/gcc/tree-ssa-tail-merge.c
417,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/tree-ssa-ter.c
418,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-threadbackward.c
419,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-threadedge.c
420,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,../gcc-11.2.0/gcc/tree-ssa-threadupdate.c
421,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssa-uninit.c
422,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/tree-ssa.c
423,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/tree-ssanames.c
424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-ssanames.h
425,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-stdarg.c
426,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-streamer-in.c
427,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-streamer-out.c
428,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-streamer.c
429,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-switch-conversion.c
430,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-tailcall.c
431,0.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-vect-data-refs.c
432,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-vect-generic.c
433,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-vect-loop-manip.c
434,0.0,85.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-vect-loop.c
435,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-vect-patterns.c
436,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-vect-slp-patterns.c
437,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/tree-vect-slp.c
438,0.0,98.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-vect-stmts.c
439,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-vector-builder.c
440,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-vector-builder.h
441,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-vectorizer.c
442,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree-vectorizer.h
443,23.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,../gcc-11.2.0/gcc/tree-vrp.c
444,1.0,106.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree.c
445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/tree.def
446,0.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tree.h
447,0.0,1.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/tsan.c
448,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/ubsan.c
449,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/valtrack.c
450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,../gcc-11.2.0/gcc/valtrack.h
451,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/value-prof.c
452,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/value-query.cc
453,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,../gcc-11.2.0/gcc/value-range-equiv.cc
454,0.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,4.0,../gcc-11.2.0/gcc/value-range.cc
455,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/value-range.h
456,0.0,58.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/var-tracking.c
457,0.0,39.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/varasm.c
458,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,../gcc-11.2.0/gcc/varpool.c
459,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/vec-perm-indices.c
460,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,../gcc-11.2.0/gcc/vec.c
